"subj","condition","nAlt","val1","val2","val3","upVal","leftVal","rightVal","rt","chosenPos","correctPos","conf","rt2","corr","targetPos","distractorPos","dudPos","chosenItem"
"sub01",0,2,100,90,0,0,100,90,0.375957299955189,"left","left",2,0.530628799460828,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,100,27,90,0.423104499932379,"up","up",4,0.0806572996079922,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,90,100,45,0.494936899282038,"left","left",4,0.38352489983663,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,45,100,90,0.418503399472684,"left","left",4,0.0533549995161593,1,"left","right","up","target"
"sub01",0,2,100,90,0,0,90,100,0.401391999796033,"left","right",4,0.00765559962019324,0,"right","left","up","distractor"
"sub01",0.85,3,100,90,76,90,76,100,0.473696999717504,"up","right",2,0.0940125999040902,0,"right","up","left","distractor"
"sub01",0.7,3,100,90,63,63,90,100,0.581517099402845,"left","right",4,0.0251244995743036,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,90,100,27,0.342573899310082,"up","left",2,0.0781144998036325,0,"left","up","right","distractor"
"sub01",0.85,3,100,90,76,100,76,90,0.593871599528939,"up","up",2,0.0596068995073438,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,100,86,90,0.503745199646801,"up","up",2,0.32037239940837,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,100,90,45,0.500137899536639,"up","up",4,0.449332199525088,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,100,90,86,0.438620899338275,"up","up",1,0.409536099527031,1,"up","left","right","target"
"sub01",0.7,3,100,90,63,100,90,63,0.399477199651301,"left","up",4,0.11229469999671,0,"up","left","right","distractor"
"sub01",0,2,100,90,0,90,100,0,0.35861049965024,"left","left",4,0.0328099997714162,1,"left","up","right","target"
"sub01",0.95,3,100,90,86,100,90,86,0.671290299389511,"up","up",1,0.15249259956181,1,"up","left","right","target"
"sub01",0.3,3,100,90,27,100,90,27,0.459815399721265,"up","up",2,0.100598599761724,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,86,90,100,0.644364299718291,"left","right",3,0.235549099743366,0,"right","left","up","distractor"
"sub01",0.7,3,100,90,63,63,100,90,0.48452749941498,"left","left",3,0.235701600089669,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,27,90,100,0.468296799808741,"left","right",4,0.124713599681854,0,"right","left","up","distractor"
"sub01",0.85,3,100,90,76,76,100,90,0.640681899618357,"left","left",2,0.219542499631643,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,90,100,63,0.434453399851918,"up","left",2,0.108051399700344,0,"left","up","right","distractor"
"sub01",0.3,3,100,90,27,90,27,100,0.452957499306649,"left","right",1,0.713008099235594,0,"right","up","left","dud"
"sub01",0,2,100,90,0,90,100,0,0.615038999821991,"left","left",4,0.173819299787283,1,"left","up","right","target"
"sub01",0.3,3,100,90,27,90,27,100,0.461940799839795,"up","right",4,0.0999912000261247,0,"right","up","left","distractor"
"sub01",0.3,3,100,90,27,27,100,90,0.48098689969629,"left","left",4,0.521558899898082,1,"left","right","up","target"
"sub01",0,2,100,90,0,0,100,90,0.511141499504447,"left","left",4,0.0179729997180402,1,"left","right","up","target"
"sub01",0.5,3,100,90,45,100,45,90,0.472507999744266,"up","up",2,0.0594708994030952,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,90,100,86,0.388946199789643,"up","left",1,0.30204589990899,0,"left","up","right","distractor"
"sub01",0,2,100,90,0,100,90,0,0.484183999709785,"up","up",1,0.122628199867904,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,90,86,100,0.45975189935416,"up","right",1,0.274508699309081,0,"right","up","left","distractor"
"sub01",0,2,100,90,0,0,90,100,0.770332799293101,"left","right",4,0.593617300037295,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,90,100,27,0.529579799622297,"up","left",1,0.0842030998319387,0,"left","up","right","distractor"
"sub01",0.5,3,100,90,45,45,90,100,0.636669899336994,"left","right",2,0.279357799794525,0,"right","left","up","distractor"
"sub01",0.5,3,100,90,45,90,45,100,0.551685699727386,"up","right",4,0.0694146994501352,0,"right","up","left","distractor"
"sub01",0.7,3,100,90,63,90,100,63,0.810625399462879,"left","left",4,0.0953069995157421,1,"left","up","right","target"
"sub01",0,2,100,90,0,90,0,100,0.479565899353474,"up","right",4,0.431535499636084,0,"right","up","left","distractor"
"sub01",0.95,3,100,90,86,100,86,90,0.599591599777341,"up","up",2,0.168557999655604,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,90,45,100,0.49684269959107,"up","right",2,0.645132199861109,0,"right","up","left","distractor"
"sub01",0.85,3,100,90,76,100,90,76,0.574285199865699,"up","up",4,0.20747339958325,1,"up","left","right","target"
"sub01",0.5,3,100,90,45,90,100,45,0.407449499703944,"up","left",2,0.528294099960476,0,"left","up","right","distractor"
"sub01",0.85,3,100,90,76,90,100,76,0.496538899838924,"up","left",2,0.0834422996267676,0,"left","up","right","distractor"
"sub01",0.7,3,100,90,63,100,63,90,0.519222099799663,"up","up",4,0.0807133996859193,1,"up","right","left","target"
"sub01",0.7,3,100,90,63,100,90,63,0.433453399688005,"up","up",2,0.149810399860144,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,76,100,90,0.623613899573684,"left","left",4,0.0622751996852458,1,"left","right","up","target"
"sub01",0.3,3,100,90,27,27,90,100,0.539629899896681,"left","right",4,0.0385563997551799,0,"right","left","up","distractor"
"sub01",0.7,3,100,90,63,100,63,90,0.508098999504,"up","up",4,0.0268607996404171,1,"up","right","left","target"
"sub01",0.5,3,100,90,45,45,100,90,0.59212389960885,"left","left",2,0.207181300036609,1,"left","right","up","target"
"sub01",0.85,3,100,90,76,90,100,76,0.566218900028616,"left","left",4,0.0256961998529732,1,"left","up","right","target"
"sub01",0.5,3,100,90,45,100,90,45,0.547090599313378,"up","up",4,0.0372055997140706,1,"up","left","right","target"
"sub01",0.85,3,100,90,76,100,90,76,0.560017099604011,"left","up",4,0.393041399307549,0,"up","left","right","distractor"
"sub01",0.85,3,100,90,76,100,76,90,0.572508699726313,"up","up",4,0.108135899994522,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,90,100,86,0.42323109973222,"up","left",2,0.0510300993919373,0,"left","up","right","distractor"
"sub01",0.7,3,100,90,63,63,100,90,0.50341309979558,"left","left",4,0.0101299993693829,1,"left","right","up","target"
"sub01",0.85,3,100,90,76,76,90,100,0.658227099571377,"left","right",4,0.0372651997022331,0,"right","left","up","distractor"
"sub01",0.3,3,100,90,27,100,90,27,0.388735999818891,"up","up",2,0.102929499931633,1,"up","left","right","target"
"sub01",0,2,100,90,0,100,90,0,0.458713199477643,"up","up",4,0.0553567996248603,1,"up","left","right","target"
"sub01",0.95,3,100,90,86,90,86,100,0.549950899556279,"left","right",4,0.063724999781698,0,"right","up","left","dud"
"sub01",0.7,3,100,90,63,90,63,100,0.568855199962854,"up","right",3,0.0315850996412337,0,"right","up","left","distractor"
"sub01",0.3,3,100,90,27,100,27,90,0.479270799551159,"up","up",3,0.144236699678004,1,"up","right","left","target"
"sub01",0,2,100,90,0,100,0,90,0.385529699735343,"up","up",4,0.133111499249935,1,"up","right","left","target"
"sub01",0.95,3,100,90,86,86,100,90,0.493412199430168,"left","left",4,0.0161737995222211,1,"left","right","up","target"
"sub01",0.7,3,100,90,63,63,90,100,0.977066799998283,"left","right",4,0.520226299297065,0,"right","left","up","distractor"
"sub01",0.95,3,100,90,86,86,100,90,0.655593599658459,"left","left",3,0.246962799690664,1,"left","right","up","target"
"sub01",0,2,100,90,0,100,0,90,0.436640299391001,"up","up",3,0.0213512997142971,1,"up","right","left","target"
"sub01",0.3,3,100,90,27,27,100,90,0.418876699637622,"left","left",4,0.39063059957698,1,"left","right","up","target"
